listing_id,original_file,new_file,original_extension,status,resized,width,height,message
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_18.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_36.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_19.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_37.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_19.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_38.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_20.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_39.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_20.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_40.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_21.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_41.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_21.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_42.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_22.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_43.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_22.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_44.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_23.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_45.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_23.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_46.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_24.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_47.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_24.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_48.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_25.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_49.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_25.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_50.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_26.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_51.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_26.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_52.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_27.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_53.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_27.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_54.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_28.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_55.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_28.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_56.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_29.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_57.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_29.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_58.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_30.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_59.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_30.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_60.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_31.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_61.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_31.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_62.jpg,.jpg,converted,False,1543,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_32.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_63.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_32.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_64.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_33.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_65.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_33.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_66.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_34.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_67.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_34.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_68.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_35.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_69.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_35.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_70.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_36.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_71.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_36.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_72.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_37.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_73.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_37.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_74.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_38.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_75.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_38.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_76.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_39.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_77.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_39.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_78.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_40.HEIC,data\raw\images\VIE_A_011\VIE_A_011_img_79.jpg,.heic,converted,True,1200,1600,Success
VIE_A_011,data\raw\images\VIE_A_011\VIE_A_011_img_40.jpg,data\raw\images\VIE_A_011\VIE_A_011_img_80.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_01.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_01.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_01.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_02.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_02.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_03.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_02.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_04.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_03.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_05.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_03.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_06.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_04.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_07.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_04.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_08.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_05.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_09.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_05.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_10.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_06.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_11.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_06.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_12.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_07.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_13.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_07.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_14.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_08.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_15.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_08.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_16.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_09.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_17.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_09.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_18.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_10.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_19.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_10.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_20.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_11.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_21.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_11.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_22.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_12.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_23.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_12.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_24.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_13.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_25.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_13.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_26.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_14.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_27.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_14.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_28.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_15.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_29.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_15.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_30.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_16.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_31.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_16.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_32.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_17.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_33.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_17.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_34.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_18.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_35.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_18.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_36.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_19.HEIC,data\raw\images\VIE_A_012\VIE_A_012_img_37.jpg,.heic,converted,True,1200,1600,Success
VIE_A_012,data\raw\images\VIE_A_012\VIE_A_012_img_19.jpg,data\raw\images\VIE_A_012\VIE_A_012_img_38.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_01.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_01.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_01.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_02.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_02.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_03.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_02.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_04.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_03.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_05.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_03.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_06.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_04.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_07.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_04.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_08.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_05.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_09.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_05.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_10.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_06.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_11.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_06.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_12.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_07.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_13.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_07.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_14.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_08.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_15.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_08.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_16.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_09.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_17.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_09.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_18.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_10.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_19.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_10.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_20.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_11.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_21.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_11.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_22.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_12.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_23.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_12.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_24.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_13.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_25.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_13.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_26.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_14.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_27.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_14.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_28.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_15.HEIC,data\raw\images\VIE_A_013\VIE_A_013_img_29.jpg,.heic,converted,True,1200,1600,Success
VIE_A_013,data\raw\images\VIE_A_013\VIE_A_013_img_15.jpg,data\raw\images\VIE_A_013\VIE_A_013_img_30.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_01.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_01.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_01.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_02.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_02.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_03.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_02.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_04.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_03.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_05.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_03.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_06.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_04.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_07.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_04.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_08.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_05.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_09.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_05.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_10.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_06.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_11.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_06.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_12.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_07.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_13.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_07.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_14.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_08.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_15.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_08.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_16.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_09.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_17.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_09.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_18.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_10.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_19.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_10.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_20.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_11.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_21.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_11.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_22.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_12.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_23.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_12.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_24.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_13.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_25.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_13.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_26.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_14.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_27.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_14.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_28.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_15.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_29.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_15.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_30.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_16.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_31.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_16.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_32.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_17.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_33.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_17.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_34.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_18.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_35.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_18.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_36.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_19.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_37.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_19.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_38.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_20.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_39.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_20.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_40.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_21.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_41.jpg,.heic,converted,True,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_21.jpg,data\raw\images\VIE_A_014\VIE_A_014_img_42.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_014,data\raw\images\VIE_A_014\VIE_A_014_img_22.HEIC,data\raw\images\VIE_A_014\VIE_A_014_img_43.jpg,.heic,converted,True,1200,1600,Success
